1,9.120768
2,4.573664
3,3.053696
4,2.286592
5,1.840064
6,1.532960
7,1.314208
8,1.147072
9,1.024672
10,0.920320
11,0.841888
12,0.768864
13,0.713376
14,0.661376
15,0.626624
16,0.579968
17,0.550112
18,0.517344
19,0.494272
20,0.469632
21,0.454816
22,0.427936
23,0.412000
24,0.390080
25,0.377728
26,0.361088
27,0.350752
28,0.335648
29,0.327296
30,0.313952
31,0.306432
32,0.303808
33,0.573472
34,0.552448
35,0.544352
36,0.516384
37,0.504416
38,0.491296
39,0.480320
40,0.465728
41,0.456416
42,0.443872
43,0.435840
44,0.424224
45,0.416288
46,0.406656
47,0.399200
48,0.389376
49,0.383424
50,0.374208
51,0.368992
52,0.360672
53,0.356224
54,0.347104
55,0.343008
56,0.335840
57,0.332640
58,0.326464
59,0.323328
60,0.315456
61,0.311808
62,0.307424
63,0.302848
64,0.294720
65,0.432512
66,0.423904
67,0.420640
68,0.411968
69,0.408512
70,0.403104
71,0.399456
72,0.391808
73,0.387392
74,0.386528
75,0.388640
76,0.375296
77,0.381760
78,0.374816
79,0.362112
80,0.355552
81,0.356832
82,0.363264
83,0.363424
84,0.336960
85,0.334368
86,0.329568
87,0.327520
88,0.320704
89,0.327968
90,0.314400
91,0.318784
92,0.306976
93,0.306048
94,0.300160
95,0.301088
96,0.294560
97,0.387552
98,0.382048
99,0.380192
100,0.374144
101,0.373536
102,0.367264
103,0.366464
104,0.359808
105,0.359136
106,0.354016
107,0.354752
108,0.353760
109,0.349600
110,0.352736
111,0.350688
112,0.335360
113,0.335552
114,0.329536
115,0.329056
116,0.323744
117,0.324256
118,0.318720
119,0.318400
120,0.313472
121,0.313600
122,0.308256
123,0.308576
124,0.302784
125,0.303616
126,0.299136
127,0.299392
128,0.294144
129,0.366176
130,0.360928
131,0.360192
132,0.355136
133,0.354976
134,0.350112
135,0.350080
136,0.362336
137,0.345824
138,0.340800
139,0.340480
140,0.335648
141,0.336128
142,0.330688
143,0.331168
144,0.326272
145,0.326240
146,0.322176
147,0.322400
148,0.317472
149,0.318080
150,0.314176
151,0.314016
152,0.309632
153,0.310752
154,0.305856
155,0.306752
156,0.302080
157,0.302560
158,0.298720
159,0.298816
160,0.295008
161,0.351936
162,0.349024
163,0.348160
164,0.342784
165,0.343648
166,0.339712
167,0.339968
168,0.335840
169,0.337056
170,0.332320
171,0.333536
172,0.328640
173,0.329088
174,0.325056
175,0.324992
176,0.320704
177,0.321760
178,0.325440
179,0.320992
180,0.319712
181,0.322432
182,0.316640
183,0.313344
184,0.309600
185,0.309600
186,0.305472
187,0.306528
188,0.306688
189,0.307232
190,0.296704
191,0.289088
192,0.281088
193,0.327232
194,0.321408
195,0.322464
196,0.318624
197,0.319584
198,0.326368
199,0.324320
200,0.311648
201,0.312288
202,0.309248
203,0.309472
204,0.305856
205,0.307200
206,0.304320
207,0.304192
208,0.299616
209,0.300480
210,0.297280
211,0.297888
212,0.294720
213,0.295424
214,0.293408
215,0.294528
216,0.288352
217,0.302816
218,0.288800
219,0.298784
220,0.287136
221,0.287968
222,0.284352
223,0.289280
224,0.280928
225,0.320640
226,0.317024
227,0.319520
228,0.314272
229,0.325824
230,0.327840
231,0.317504
232,0.308512
233,0.308608
234,0.305472
235,0.305728
236,0.302176
237,0.303328
238,0.299552
239,0.300992
240,0.298720
241,0.299008
242,0.295200
243,0.295328
244,0.291936
245,0.292800
246,0.289728
247,0.290880
248,0.287296
249,0.288736
250,0.286176
251,0.287040
252,0.282912
253,0.284512
254,0.281248
255,0.282336
256,0.279168
257,0.315040
258,0.319936
259,0.313120
260,0.309568
261,0.309472
262,0.307840
263,0.307552
264,0.304000
265,0.305184
266,0.302944
267,0.303072
268,0.300384
269,0.300768
270,0.297440
271,0.298816
272,0.297568
273,0.298112
274,0.304000
275,0.304640
276,0.300576
277,0.294752
278,0.290144
279,0.290784
280,0.287552
281,0.288640
282,0.286176
283,0.286496
284,0.284224
285,0.284160
286,0.282528
287,0.282624
288,0.280096
289,0.311200
290,0.309120
291,0.308896
292,0.307520
293,0.314112
294,0.317632
295,0.325408
296,0.304320
297,0.307136
298,0.304224
299,0.310720
